method,tone_count,selection_rank,candidate_index,frequency_ghz,dew_point_sensitivity_db_per_c,reference_background_db,equal_power_snr_db
d_optimal_strict,64,30,267,237.65166340508804,0.035421649914310294,0.5123615976912265,25.574421235824715
d_optimal_strict,64,31,459,365.4011741682974,1.6555945960844838,24.129146820431362,5.694217616082355
d_optimal_strict,64,32,10,66.65362035225048,0.005115102733647348,11.34345308970645,3.7009874453130465
d_optimal_strict,64,33,428,344.7749510763209,0.39372522183033,5.6146167559778535,23.704063019513924
d_optimal_strict,64,34,421,340.1174168297456,0.40239569094899785,5.734675066439662,23.46586803830111
d_optimal_strict,64,35,31,80.62622309197651,0.008065707447875825,0.6651209619001662,16.03237102125034
d_optimal_strict,64,36,506,396.67318982387474,1.3053586212560617,18.57786691248118,11.958755723866815
d_optimal_strict,64,37,270,239.6477495107632,0.035325649184111185,0.5108036162125321,25.648629148269606
d_optimal_strict,64,38,433,348.1017612524462,0.4292502474467188,6.12381383956962,23.278276238456158
d_optimal_strict,64,39,450,359.412915851272,0.8704336874847947,12.459431845946312,17.220407416161095
d_optimal_strict,64,40,179,179.09980430528375,1.5347222972387868,21.852361239371458,1.7775066520953402
d_optimal_strict,64,41,510,399.3346379647749,0.9757791206755471,13.888471675940519,16.70623363287463
d_optimal_strict,64,42,33,81.95694716242662,0.00821073517056159,0.6003947010349158,16.23928642158903
d_optimal_strict,64,43,364,302.1917808219178,0.13967480560946033,1.9923330546893498,26.18128557016705
d_optimal_strict,64,44,422,340.7827788649706,0.3958877864514321,5.642470119855881,23.575048345101777
d_optimal_strict,64,45,11,67.31898238747554,0.005893578598477944,8.025882199232107,7.104834314686343
d_optimal_strict,64,46,460,366.0665362035225,1.8078705908134438,26.588763386745836,3.250402875930078
d_optimal_strict,64,47,445,356.08610567514677,0.6653267159778267,9.507256714285685,20.09180951136051
d_optimal_strict,64,48,266,236.986301369863,0.03548783575411174,0.5133691203917845,25.549061404957087
d_optimal_strict,64,49,193,188.41487279843443,1.0969585178586172,15.621502830815139,8.44876646373254
d_optimal_strict,64,50,432,347.4363992172211,0.41966495611245413,5.986542694109354,23.398929279263996
d_optimal_strict,64,51,32,81.29158512720156,0.008137944880298509,0.6309574810564937,16.137920025412953
d_optimal_strict,64,52,9,65.98825831702544,0.003954704049171198,16.828191324771048,-1.8708923432291158
d_optimal_strict,64,53,328,278.23874755381604,0.05754675907538731,0.8244940393077033,26.631823821024526
d_optimal_strict,64,54,366,303.5225048923679,0.15146601065761356,2.1600664865296118,26.05171713223035
d_optimal_strict,64,55,418,338.12133072407045,0.4374255906018032,6.232001730514628,22.91741532534776
d_optimal_strict,64,56,502,394.01174168297456,1.8346929967672452,26.109073685039224,4.36907526295596
d_optimal_strict,64,57,86,117.2211350293542,0.013433497228970026,8.36580263166055,11.582281478613538
d_optimal_strict,64,58,456,363.40508806262227,1.3003332104916652,18.73126160403156,11.044524133251869
d_optimal_strict,64,59,35,83.2876712328767,0.008358299516597834,0.5483382366368735,16.431241811590795
d_optimal_strict,64,60,507,397.33855185909977,1.2088592497629875,17.20485673045873,13.346323027041691
d_optimal_strict,64,61,177,177.76908023483367,0.9982715970217448,14.222394707270329,9.342695466171463
d_optimal_strict,64,62,367,304.18786692759295,0.15810853045535023,2.254559319286882,25.976244095035455
d_optimal_strict,64,63,427,344.1095890410959,0.39039671877186954,5.566682640935976,23.735218523140162
d_optimal_strict,64,64,435,349.43248532289624,0.45226884693014924,6.453394420215103,22.981836787422424
uniform,128,1,0,60.0,-0.0061287743609170775,93.59014201343746,-82.46945129722229
uniform,128,2,4,62.6614481409002,-0.00986224703999028,120.47074976413404,-108.9730755066204
uniform,128,3,8,65.3228962818004,0.002280150161247718,25.84439007182529,-13.985415719112709
uniform,128,4,12,67.98434442270059,0.006373173653987152,5.9732611015494355,6.232582886520191
uniform,128,5,16,70.64579256360078,0.006965760825477396,2.6454362022068345,9.893955541754337
uniform,128,6,20,73.30724070450097,0.007274931238608229,1.5682207662039165,11.292382400428465
uniform,128,7,24,75.96868884540118,0.007566826242219715,1.0683087719384152,12.10204955495648
uniform,128,8,28,78.63013698630137,0.007851376331232895,0.7951724448822873,12.674273909210328
uniform,128,9,32,81.29158512720156,0.008137944880298509,0.6309574810564937,13.12762006877314
uniform,128,10,36,83.95303326810176,0.00843322371894728,0.5261431033469631,13.512250446195523
uniform,128,11,40,86.61448140900195,0.008742154760757348,0.4569365555587646,13.852539342114028
uniform,128,12,44,89.27592954990214,0.009069286001162635,0.41088367591480923,14.161469648745822
uniform,128,13,48,91.93737769080235,0.00942135094607055,0.3812073846397849,14.44630057003998
uniform,128,14,52,94.59882583170254,0.00981888889554694,0.36450908906178975,14.710871538218896
uniform,128,15,56,97.26027397260273,0.010227370487458365,0.3587518724645272,14.957623608050156
uniform,128,16,60,99.92172211350294,0.010609767274211812,0.36380821798778096,15.18705569722485
uniform,128,17,64,102.58317025440313,0.011055856553294219,0.38396042660761837,15.395227611452029
uniform,128,18,68,105.24461839530332,0.011546220411808528,0.426878786981791,15.574784876611872
uniform,128,19,72,107.90606653620353,0.012078817527361396,0.5125809297568481,15.706002011486277
uniform,128,20,76,110.56751467710372,0.012651870324936754,0.6985958835182079,15.731620778718565
uniform,128,21,80,113.22896281800391,0.013244174559079447,1.2008587832423068,15.435957508845021
uniform,128,22,84,115.89041095890411,0.013674465533100033,3.379109728572102,13.459506038341573
uniform,128,23,89,119.21722113502935,0.013018951331673634,23.08757950472777,-6.003133905599626
uniform,128,24,93,121.87866927592955,0.015913895184072047,2.951811972400811,14.324407811368872
uniform,128,25,97,124.54011741682974,0.017004786099375835,1.1496890845927048,16.314162040746197
uniform,128,26,101,127.20156555772994,0.018165523389801486,0.7153625902694091,16.932152248435727
uniform,128,27,105,129.86301369863014,0.01948620495846609,0.5586576578930934,17.26871759500139
uniform,128,28,109,132.52446183953032,0.020999370016321905,0.493679559402596,17.50990713518337
uniform,128,29,113,135.18590998043052,0.022748852301335942,0.46924771392673575,17.7070465698297
uniform,128,30,117,137.84735812133073,0.02479083603601062,0.4672523330860792,17.878382318666738
uniform,128,31,121,140.5088062622309,0.027201299620659758,0.4805501289724507,18.031186461721575
uniform,128,32,125,143.1702544031311,0.030064002043577842,0.5062873098951596,18.168434332040462
uniform,128,33,129,145.83170254403132,0.03352883876059609,0.5444154546881984,18.29028917564392
uniform,128,34,133,148.4931506849315,0.03777753069572021,0.5962573769877403,18.395536773192774
uniform,128,35,137,151.1545988258317,0.043075460330255666,0.6648147532315027,18.48127825476365
uniform,128,36,141,153.8160469667319,0.04981199182909046,0.7551296566871336,18.54256896994906
uniform,128,37,145,156.47749510763208,0.058575808929971274,0.8752443730185759,18.571459041751012
uniform,128,38,149,159.13894324853229,0.07029081365796674,1.038072139739216,18.555122965428822
uniform,128,39,153,161.8003913894325,0.08647298510375956,1.2650143913669283,18.47224267358611
uniform,128,40,157,164.46183953033267,0.10974821232061283,1.5933044667884602,18.28566411373788
uniform,128,41,161,167.12328767123287,0.14498116830695196,2.0920511747201385,17.926353944907987
uniform,128,42,165,169.78473581213308,0.20198855468061527,2.900823868892701,17.254814703798445
uniform,128,43,169,172.44618395303326,0.3029255401385722,4.334713600901635,15.956023874520994
uniform,128,44,173,175.10763209393346,0.5059331099095221,7.220696791234741,13.203070423105132
uniform,128,45,177,177.76908023483367,0.9982715970217448,14.222394707270329,6.332395509531651
uniform,128,46,181,180.43052837573384,2.5334943630524833,36.05857529604045,-15.374709169119853
uniform,128,47,185,183.09197651663405,6.265322713740858,89.14013326260314,-68.32908129401278
uniform,128,48,189,185.75342465753425,2.8759771743260956,40.92785671035739,-19.991454413603336
uniform,128,49,193,188.41487279843443,1.0969585178586172,15.621502830815139,5.438466507092727
uniform,128,50,197,191.07632093933464,0.5435342906209275,7.748497313019808,13.433305807731216
uniform,128,51,201,193.7377690802348,0.3218669576400046,4.594587697046834,16.707363900752185
uniform,128,52,205,196.39921722113502,0.21398587732752272,3.0592785546058403,18.361182204093637
uniform,128,53,209,199.06066536203522,0.15411982566582605,2.2070108432139017,19.33036389270754
uniform,128,54,213,201.7221135029354,0.11772886938971583,1.688714139410856,19.964021764014504
uniform,128,55,217,204.3835616438356,0.09410768898862543,1.3521070181571353,20.414477950709028
uniform,128,56,221,207.0450097847358,0.07802670373706011,1.1227974954442068,20.756163564387137
uniform,128,57,225,209.706457925636,0.06666851835155563,0.9607059138963374,21.029195890675112
uniform,128,58,229,212.3679060665362,0.05833281536137713,0.8416428094096943,21.25780059822948
uniform,128,59,233,215.0293542074364,0.05217142020930332,0.7535403139315369,21.454080406886973
uniform,128,60,237,217.69080234833658,0.04753826807188832,0.6872058053772873,21.627261504313168
uniform,128,61,241,220.35225048923678,0.04402269513373236,0.6367954024550293,21.783220113699528
uniform,128,62,245,223.013698630137,0.041350359412727355,0.5984045867356254,21.925891930461177
uniform,128,63,249,225.67514677103716,0.039333728438281534,0.5693638870796678,22.057976493091772
uniform,128,64,253,228.33659491193737,0.0378508485374911,0.5479368567598147,22.1812392580821
uniform,128,65,258,231.6634050880626,0.03673092358790764,0.5316168722487593,22.323197546315967
uniform,128,66,262,234.3248532289628,0.03598958998920798,0.5207805992307427,22.43325218281059
uniform,128,67,266,236.986301369863,0.03548783575411174,0.5133691203917845,22.538761448317274
uniform,128,68,270,239.6477495107632,0.035325649184111185,0.5108036162125321,22.638329191629794
uniform,128,69,274,242.3091976516634,0.03540489251372936,0.511687168915656,22.73337653047011
uniform,128,70,278,244.9706457925636,0.03569697738546429,0.5156122567286815,22.82433439346488
uniform,128,71,282,247.63209393346378,0.036192431957514426,0.522443370593325,22.911360937717305
uniform,128,72,286,250.29354207436398,0.03685365111786498,0.531644909914424,22.995013685506663
uniform,128,73,290,252.9549902152642,0.037711178972863246,0.5436507304448792,23.074880007136215
uniform,128,74,294,255.61643835616437,0.03875937459183065,0.5583800540718382,23.15106124027095
uniform,128,75,298,258.27788649706457,0.04000922670655016,0.5759887187272666,23.223421467642837
uniform,128,76,302,260.93933463796475,0.041482131007632095,0.5967806617024803,23.291676059936435
uniform,128,77,306,263.600782778865,0.04313236592468028,0.6201051875218916,23.35649443278585
uniform,128,78,310,266.26223091976516,0.04502780311256305,0.64692745322983,23.41692958510916
uniform,128,79,314,268.92367906066534,0.04720446809651602,0.677759690945877,23.47248689899996
uniform,128,80,318,271.58512720156557,0.04968684662945688,0.7129500537478233,23.52283531518546
uniform,128,81,322,274.24657534246575,0.052518037410975715,0.7531115207907224,23.567378448208416
uniform,128,82,326,276.9080234833659,0.055754504349308176,0.7990472560453784,23.605329247008797
uniform,128,83,330,279.56947162426616,0.059469288779957274,0.8517963060211171,23.635664315597353
uniform,128,84,334,282.23091976516633,0.06375757592304554,0.9127127870473207,23.657044743298798
uniform,128,85,338,284.8923679060665,0.0687451752832644,0.9835865239770659,23.667695482750474
uniform,128,86,342,287.55381604696674,0.07460175437334815,1.0668313048744058,23.665217111140777
uniform,128,87,346,290.2152641878669,0.08156446313702048,1.1658209403884285,23.646249786027255
uniform,128,88,350,292.8767123287671,0.08999832945548603,1.28574837222732,23.60561415136104
uniform,128,89,354,295.53816046966733,0.10022703382574516,1.431218584985695,23.538718439502432
uniform,128,90,358,298.1996086105675,0.11305448669239526,1.6136677330126181,23.434139357575248
uniform,128,91,362,300.8610567514677,0.1295392269046136,1.848154157345127,23.27683108316789
uniform,128,92,366,303.5225048923679,0.15146601065761356,2.1600664865296118,23.04141717559054
uniform,128,93,370,306.1839530332681,0.1818433185569166,2.592200424983103,22.68511379906505
uniform,128,94,374,308.8454011741683,0.22625496815000545,3.2239846482489214,22.12850383852063
uniform,128,95,378,311.5068493150685,0.2960033175136587,4.2161909221189395,21.210826791048518
uniform,128,96,382,314.1682974559687,0.416948139956558,5.936661393722134,19.564251484940982
uniform,128,97,386,316.82974559686886,0.6599226353753522,9.39295632484982,16.181228356065674
uniform,128,98,390,319.49119373776904,1.2777849547817937,18.181820941375413,7.46502260774065
uniform,128,99,394,322.1526418786693,2.8717398672659726,40.855000680355126,-15.136101027457897
uniform,128,100,398,324.81409001956945,6.791967258051216,96.61791497526437,-70.82755206438952
uniform,128,101,402,327.4755381604696,3.4446620016964715,49.00510399199793,-23.14386099315601
uniform,128,102,406,330.13698630136986,1.4009909416044835,19.935717180378745,5.995832177251813
uniform,128,103,410,332.79843444227004,0.7746149366485682,11.02653376480014,14.974757435858507
uniform,128,104,414,335.4598825831702,0.5390502317977894,7.676549026515105,18.393928494660642
uniform,128,105,418,338.12133072407045,0.4374255906018032,6.232001730514628,19.90711536870795
uniform,128,106,422,340.7827788649706,0.3958877864514321,5.642470119855881,20.564748388461965
uniform,128,107,427,344.1095890410959,0.39039671877186954,5.566682640935976,20.72491856650035
uniform,128,108,431,346.77103718199606,0.4113239964978135,5.867056191672143,20.491465865196503
uniform,128,109,435,349.43248532289624,0.45226884693014924,6.453394420215103,19.97153683078261
uniform,128,110,439,352.0939334637965,0.515277769511588,7.355658664132588,19.13517789026696
uniform,128,111,443,354.75538160469665,0.6062139461911151,8.658988281185756,17.89725727504873
uniform,128,112,447,357.41682974559683,0.7361118913237057,10.524361943023441,16.09680373246816
uniform,128,113,451,360.07827788649706,0.9246362970741906,13.242583531230228,13.44302063480852
uniform,128,114,455,362.73972602739724,1.2077576476445273,17.365742885658143,9.383825235828255
uniform,128,115,459,365.4011741682974,1.6555945960844838,24.129146820431362,2.6839176594425425
uniform,128,116,463,368.06262230919765,2.4180843714918865,39.754755410225975,-12.878655382040307
uniform,128,117,467,370.7240704500978,3.8633835924745057,55.96093966385781,-29.022258257153283
uniform,128,118,471,373.385518590998,7.0622984985867845,100.70909949067406,-73.70828437746451
uniform,128,119,475,376.04696673189824,15.996499748133544,227.6502787866857,-200.58777127966107
uniform,128,120,479,378.7084148727984,46.69862426606437,664.3189856962637,-637.1952208833393
uniform,128,121,483,381.3698630136986,50.0782050602013,712.3692002888341,-685.1846071639304
uniform,128,122,487,384.0313111545988,16.965356443513315,241.34918512434484,-214.10418671453027
uniform,128,123,491,386.692759295499,7.360919088117697,104.72539111990534,-77.42040460902513
uniform,128,124,495,389.3542074363992,3.9931626688838833,56.81673052787301,-29.4521673767874
uniform,128,125,499,392.0156555772994,2.4754029201058927,35.224484464046256,-7.800750527591532
uniform,128,126,503,394.6771037181996,1.675689751440757,23.8468638033258,3.6356405558899922
uniform,128,127,507,397.33855185909977,1.2088592497629875,17.20485673045873,10.336023070401879
uniform,128,128,511,400.0,0.9129156909543816,12.993995552116077,14.604869982985448
d_optimal_default,128,1,430,346.10567514677103,0.40421584459465265,5.765180537455518,20.57665958197478
d_optimal_default,128,2,449,358.74755381604695,0.8213159149749885,11.75096799708221,14.902476680220772
d_optimal_default,128,3,505,396.0078277886497,1.4138694025782002,20.12175799529603,7.389983125282583
d_optimal_default,128,4,391,320.1565557729941,1.564605359042723,22.261703462820076,3.4032102297340145
d_optimal_default,128,5,356,296.8688845401174,0.10626600561851962,1.5171107639628203,23.49184855761979
d_optimal_default,128,6,267,237.65166340508804,0.035421649914310294,0.5123615976912265,22.564121279184903
d_optimal_default,128,7,17,71.31115459882584,0.007045482395554359,2.279964951281751,10.340850120585486
d_optimal_default,128,8,458,364.7358121330724,1.5220950165183993,22.060746085581805,4.736487768216392
d_optimal_default,128,9,447,357.41682974559683,0.7361118913237057,10.524361943023441,16.09680373246816
d_optimal_default,128,10,511,400.0,0.9129156909543816,12.993995552116077,14.604869982985448
d_optimal_default,128,11,429,345.44031311154595,0.39834343686028184,5.680949023293882,20.644177058057224
d_optimal_default,128,12,434,348.7671232876712,0.44010523009496616,6.279241905917801,20.12913458656807
d_optimal_default,128,13,19,72.64187866927593,0.007199635746404809,1.758729248061462,11.022677808723046
d_optimal_default,128,14,269,238.98238747553816,0.03534172696651128,0.5110955080607922,22.613888110319706
d_optimal_default,128,15,504,395.3424657534246,1.5364652817274518,21.866029464067196,5.631105577215465
d_optimal_default,128,16,420,339.4520547945205,0.4112381278426511,5.860113101986775,20.313121444947285
d_optimal_default,128,17,178,178.4344422700587,1.2269386858051448,17.474683611761034,3.1125558514058866
d_optimal_default,128,18,448,358.0821917808219,0.7767065845646144,11.1084222213105,15.52889794971314
d_optimal_default,128,19,457,364.07045009784736,1.4044642460789944,20.282231520638522,6.499142801999071
d_optimal_default,128,20,365,302.85714285714283,0.14534009375375234,2.0729231415797758,23.109498985252387
d_optimal_default,128,21,18,71.97651663405088,0.007123202570057163,1.9913272526566395,10.710154951232553
d_optimal_default,128,22,419,338.7866927592955,0.42276805513590965,6.023802540213069,20.132390034164473
d_optimal_default,128,23,431,346.77103718199606,0.4113239964978135,5.867056191672143,20.491465865196503
d_optimal_default,128,24,446,356.7514677103718,0.6991072995737824,9.992449953225135,16.612531125722427
d_optimal_default,128,25,503,394.6771037181996,1.675689751440757,23.8468638033258,3.6356405558899922
d_optimal_default,128,26,268,238.3170254403131,0.03537340194544436,0.5116102035555076,22.58915689666263
d_optimal_default,128,27,20,73.30724070450097,0.007274931238608229,1.5682207662039165,11.292382400428465
d_optimal_default,128,28,193,188.41487279843443,1.0969585178586172,15.621502830815139,5.438466507092727
d_optimal_default,128,29,428,344.7749510763209,0.39372522183033,5.6146167559778535,20.693763062874112
d_optimal_default,128,30,433,348.1017612524462,0.4292502474467188,6.12381383956962,20.267976281816345
d_optimal_default,128,31,421,340.1174168297456,0.40239569094899785,5.734675066439662,20.455568081661298
d_optimal_default,128,32,506,396.67318982387474,1.3053586212560617,18.57786691248118,8.948455767227003
d_optimal_default,128,33,364,302.1917808219178,0.13967480560946033,1.9923330546893498,23.170985613527236
d_optimal_default,128,34,450,359.412915851272,0.8704336874847947,12.459431845946312,14.210107459521282
d_optimal_default,128,35,21,73.97260273972603,0.007349167950379876,1.410067509413472,11.529016193179046
d_optimal_default,128,36,459,365.4011741682974,1.6555945960844838,24.129146820431362,2.6839176594425425
d_optimal_default,128,37,270,239.6477495107632,0.035325649184111185,0.5108036162125321,22.638329191629794
d_optimal_default,128,38,510,399.3346379647749,0.9757791206755471,13.888471675940519,13.695933676234816
d_optimal_default,128,39,177,177.76908023483367,0.9982715970217448,14.222394707270329,6.332395509531651
d_optimal_default,128,40,422,340.7827788649706,0.3958877864514321,5.642470119855881,20.564748388461965
d_optimal_default,128,41,328,278.23874755381604,0.05754675907538731,0.8244940393077033,23.621523864384713
d_optimal_default,128,42,16,70.64579256360078,0.006965760825477396,2.6454362022068345,9.893955541754337
d_optimal_default,128,43,445,356.08610567514677,0.6653267159778267,9.507256714285685,17.081509554720697
d_optimal_default,128,44,456,363.40508806262227,1.3003332104916652,18.73126160403156,8.034224176612057
d_optimal_default,128,45,266,236.986301369863,0.03548783575411174,0.5133691203917845,22.538761448317274
d_optimal_default,128,46,432,347.4363992172211,0.41966495611245413,5.986542694109354,20.388629322624183
d_optimal_default,128,47,366,303.5225048923679,0.15146601065761356,2.1600664865296118,23.04141717559054
d_optimal_default,128,48,22,74.63796477495107,0.00742245956145382,1.277264071078113,11.739597408969658
d_optimal_default,128,49,507,397.33855185909977,1.2088592497629875,17.20485673045873,10.336023070401879
d_optimal_default,128,50,418,338.12133072407045,0.4374255906018032,6.232001730514628,19.90711536870795
d_optimal_default,128,51,192,187.7495107632094,1.3588893339457826,19.34753562430674,1.6817063641388472
d_optimal_default,128,52,435,349.43248532289624,0.45226884693014924,6.453394420215103,19.97153683078261
d_optimal_default,128,53,23,75.30332681017612,0.0074949560590691355,1.164641981858012,11.92930699130551
d_optimal_default,128,54,367,304.18786692759295,0.15810853045535023,2.254559319286882,22.965944138395642
d_optimal_default,128,55,427,344.1095890410959,0.39039671877186954,5.566682640935976,20.72491856650035
d_optimal_default,128,56,283,248.29745596868884,0.03633877944624819,0.5244729506106308,22.932638154707945
d_optimal_default,128,57,509,398.6692759295499,1.0453657385552653,14.878599241608908,12.691321814321924
d_optimal_default,128,58,451,360.07827788649706,0.9246362970741906,13.242583531230228,13.44302063480852
d_optimal_default,128,59,15,69.98043052837573,0.0068810218234718334,3.1202581174598807,9.336939790865728
d_optimal_default,128,60,334,282.23091976516633,0.06375757592304554,0.9127127870473207,23.657044743298798
d_optimal_default,128,61,194,189.0802348336595,0.9007334469213362,12.830095748523965,8.260492620334063
d_optimal_default,128,62,265,236.32093933463796,0.035573959313167425,0.514661233995803,22.51304855887342
d_optimal_default,128,63,508,398.00391389432485,1.1226660117748608,15.97846866939303,11.576943896419507
d_optimal_default,128,64,327,277.57338551859095,0.05663507152786185,0.811549014608397,23.61367314309686
d_optimal_default,128,65,423,341.44814090019565,0.39143370977670777,5.579507988076798,20.64465276918409
d_optimal_default,128,66,24,75.96868884540118,0.007566826242219715,1.0683087719384152,12.10204955495648
d_optimal_default,128,67,390,319.49119373776904,1.2777849547817937,18.181820941375413,7.46502260774065
d_optimal_default,128,68,368,304.853228962818,0.1653327265982698,2.357327303327448,22.882154392590593
d_optimal_default,128,69,25,76.63405088062622,0.007638242505364712,0.9852816508432096,12.260819717626788
d_optimal_default,128,70,333,281.56555772994125,0.06262548364324427,0.8966289895206216,23.652627299256835
d_optimal_default,128,71,284,248.9628180039139,0.036497427558697115,0.5266782717971573,22.95367725886115
d_optimal_default,128,72,455,362.73972602739724,1.2077576476445273,17.365742885658143,9.383825235828255
d_optimal_default,128,73,502,394.01174168297456,1.8346929967672452,26.109073685039224,1.3587753063161614
d_optimal_default,128,74,176,177.1037181996086,0.825431684947489,11.764219472934085,8.757999817018003
d_optimal_default,128,75,257,230.99804305283757,0.036880209380169005,0.5338159729028815,22.296015749503567
d_optimal_default,128,76,26,77.29941291585126,0.007709371312806024,0.9132404681676286,12.407949150209589
d_optimal_default,128,77,329,278.90410958904107,0.058490990554426414,0.8379025818296445,23.62886139759796
d_optimal_default,128,78,444,355.4207436399217,0.6344536531925158,9.064112408749992,17.508408723902377
d_optimal_default,128,79,406,330.13698630136986,1.4009909416044835,19.935717180378745,5.995832177251813
d_optimal_default,128,80,369,305.518590998043,0.17321459331212186,2.4694514449972624,22.788967113034985
d_optimal_default,128,81,14,69.31506849315069,0.006780776305416403,3.7581151220657976,8.616103720863336
d_optimal_default,128,82,274,242.3091976516634,0.03540489251372936,0.511687168915656,22.73337653047011
d_optimal_default,128,83,256,230.33268101761252,0.037067931692152944,0.5365629613044721,22.268214001412247
d_optimal_default,128,84,417,337.45596868884536,0.4557322620713329,6.492127240962557,19.62988074852248
d_optimal_default,128,85,27,77.96477495107632,0.0077803682921708806,0.8503567003205154,12.54527760056071
d_optimal_default,128,86,405,329.4716242661448,1.7021690527319038,24.219646683164562,1.6943793642031437
d_optimal_default,128,87,452,360.7436399217221,0.9845991989169711,14.110848066759882,12.590791302165812
d_optimal_default,128,88,426,343.4442270058708,0.3884126985125125,5.537920250049551,20.736869871835324
d_optimal_default,128,89,349,292.21135029354207,0.08772543016421697,1.2534264419372718,23.618180888996108
d_optimal_default,128,90,28,78.63013698630137,0.007851376331232895,0.7951724448822873,12.674273909210328
d_optimal_default,128,91,363,301.5264187866927,0.13442180803094494,1.917608614168275,23.22656448728894
d_optimal_default,128,92,335,282.89628180039136,0.06493316641944435,0.9294159425244677,23.66079455438104
d_optimal_default,128,93,460,366.0665362035225,1.8078705908134438,26.588763386745836,0.24010291929027971
d_optimal_default,128,94,271,240.31311154598825,0.03532443871558044,0.5107241313398685,22.662490910611112
d_optimal_default,128,95,29,79.29549902152641,0.007922525426308225,0.7465131715908017,12.796123268022086
d_optimal_default,128,96,374,308.8454011741683,0.22625496815000545,3.2239846482489214,22.12850383852063
d_optimal_default,128,97,424,342.11350293542074,0.38881225549488896,5.542645058396269,20.6984249654528
d_optimal_default,128,98,282,247.63209393346378,0.036192431957514426,0.522443370593325,22.911360937717305
d_optimal_default,128,99,389,318.825831702544,1.0565497854713684,15.034847691600936,10.593888042526302
d_optimal_default,128,100,30,79.96086105675147,0.007993933464521374,0.7034237668393052,12.911791184937272
d_optimal_default,128,101,454,362.0743639921722,1.1251310125247898,16.155445085797336,10.57817615245304
d_optimal_default,128,102,370,306.1839530332681,0.1818433185569166,2.592200424983103,22.68511379906505
d_optimal_default,128,103,275,242.97455968688845,0.035458514937024344,0.5123912248126561,22.756490559317626
d_optimal_default,128,104,195,189.74559686888452,0.751106600719325,10.701522484760892,10.41957735753138
d_optimal_default,128,105,332,280.9001956947162,0.06153472425980322,0.8811337449097127,23.64757279886426
d_optimal_default,128,106,31,80.62622309197651,0.008065707447875825,0.6651209619001662,13.022071064610529
d_optimal_default,128,107,294,255.61643835616437,0.03875937459183065,0.5583800540718382,23.15106124027095
d_optimal_default,128,108,453,361.4090019569471,1.0511173869053678,15.076735770049574,11.640909253380528
d_optimal_default,128,109,32,81.29158512720156,0.008137944880298509,0.6309574810564937,13.12762006877314
d_optimal_default,128,110,340,286.2230919765166,0.07155200566364694,1.0234799118126465,23.668279175799967
d_optimal_default,128,111,407,330.8023483365949,1.1765495226151614,16.743323796447868,9.205713590285342
d_optimal_default,128,112,425,342.77886497064577,0.387850149189644,5.529419881614154,20.728526554635607
d_optimal_default,128,113,326,276.9080234833659,0.055754504349308176,0.7990472560453784,23.605329247008797
d_optimal_default,128,114,33,81.95694716242662,0.00821073517056159,0.6003947010349158,13.228986464949216
d_optimal_default,128,115,357,297.5342465753424,0.10956071778022292,1.56397307317909,23.46443185129027
d_optimal_default,128,116,264,235.6555772994129,0.03568305231892799,0.5162810790734045,22.486939084197203
d_optimal_default,128,117,175,176.43835616438355,0.6924885783734283,9.873559378814313,10.615966387794685
d_optimal_default,128,118,436,350.0978473581213,0.46579371057241126,6.647035834259371,19.794418682936126
d_optimal_default,128,119,341,286.88845401174166,0.07304466407864174,1.0446970222945655,23.667230089655646
d_optimal_default,128,120,34,82.62230919765166,0.008284160983137001,0.5729815765251602,13.326630708755602
d_optimal_default,128,121,375,309.5107632093933,0.2406664092673223,3.428995985648841,21.94218484631152
d_optimal_default,128,122,179,179.09980430528375,1.5347222972387868,21.852361239371458,-1.2327933045444723
d_optimal_default,128,123,355,296.20352250489236,0.10315700742490952,1.4728909919025583,23.516579095099814
d_optimal_default,128,124,258,231.6634050880626,0.03673092358790764,0.5316168722487593,22.323197546315967
d_optimal_default,128,125,13,68.64970645792563,0.006634602161046388,4.652592753603195,7.637846646124871
d_optimal_default,128,126,324,275.57729941291586,0.05408148837738569,0.7752989550188785,23.587235550473878
d_optimal_default,128,127,285,249.62818003913893,0.036669244089321484,0.529071668219244,22.97446624904721
d_optimal_default,128,128,380,312.83757338551857,0.34737137895980474,4.946918992770734,20.517124885754455
d_optimal_strict,128,1,430,346.10567514677103,0.40421584459465265,5.765180537455518,20.57665958197478
d_optimal_strict,128,2,449,358.74755381604695,0.8213159149749885,11.75096799708221,14.902476680220772
d_optimal_strict,128,3,505,396.0078277886497,1.4138694025782002,20.12175799529603,7.389983125282583
d_optimal_strict,128,4,391,320.1565557729941,1.564605359042723,22.261703462820076,3.4032102297340145
d_optimal_strict,128,5,356,296.8688845401174,0.10626600561851962,1.5171107639628203,23.49184855761979
d_optimal_strict,128,6,87,117.88649706457926,0.01294944215561955,15.447512400129645,1.539434569571256
d_optimal_strict,128,7,267,237.65166340508804,0.035421649914310294,0.5123615976912265,22.564121279184903
d_optimal_strict,128,8,34,82.62230919765166,0.008284160983137001,0.5729815765251602,13.326630708755602
d_optimal_strict,128,9,458,364.7358121330724,1.5220950165183993,22.060746085581805,4.736487768216392
d_optimal_strict,128,10,447,357.41682974559683,0.7361118913237057,10.524361943023441,16.09680373246816
d_optimal_strict,128,11,511,400.0,0.9129156909543816,12.993995552116077,14.604869982985448
d_optimal_strict,128,12,429,345.44031311154595,0.39834343686028184,5.680949023293882,20.644177058057224
