band,nuisance_policy,elapsed_s,residual_std_db,pilots,sensing_tones,within_ideal_pass_above_45deg,target,bias_bound_db,standard_error_ug_m3,critical_level_ug_m3,detection_limit_ug_m3,detection_limit_ppm,interpretation,family_alpha,family_size,required_power
multiband_reference,weather_uncertainty,0.1,0.0,300,170,True,PM10,0.001,1914281681.7970524,5882047265.892042,9294009123.422758,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,H2CO,0.0,131.11780596954878,384.85691444078736,600.526513147719,0.47290172967978,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,CH3OH,0.0,289.4601274082072,849.6232122266588,1325.7427526518836,0.9783085343498472,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,CH3CN,0.0,28.608126637989447,83.97055811309808,131.02673897388203,0.07546598234432618,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,PM2.5,0.0,8415324589.518493,24700656265.49561,38542633438.53901,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,PMcoarse,0.0,10330955235.522715,30323414320.191986,47316323509.21482,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,PM10,0.0,1915630768.0558732,5622758412.942319,8773690629.678856,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,H2CO,0.0001,131.11780596954878,386.30163735488856,603.4159589759214,0.4751771062036418,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,CH3OH,0.0001,289.4601274082072,852.7218085815267,1331.9399453616195,0.9828816436539093,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,CH3CN,0.0001,28.608126637989447,84.31713149630488,131.71988574029564,0.07586520621302538,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,PM2.5,0.0001,8415324589.518493,24816228005.854782,38773776919.257355,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,PMcoarse,0.0001,10330955235.522715,30465294351.97287,47600083572.77659,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,PM10,0.0001,1915630768.0558732,5649066704.36403,8826307212.522278,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,H2CO,0.001,131.11780596954878,399.30414358179934,629.420971429743,0.4956554949183985,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,CH3OH,0.001,289.4601274082072,880.6091757753378,1387.7146797492417,1.024039627390468,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,CH3CN,0.001,28.608126637989447,87.43629194516615,137.95820663801817,0.07945822103131842,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,PM2.5,0.001,8415324589.518493,25856373669.087322,40854068245.722435,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,PMcoarse,0.001,10330955235.522715,31742214638.00081,50153924144.832466,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,0.1,0.001,300,170,True,PM10,0.001,1915630768.0558732,5885841327.159428,9299856458.113073,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,H2CO,0.0,13.105413157799614,38.46700174005216,60.0234881053564,0.04726720756699458,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,CH3OH,0.0,28.935367704150362,84.93107591668497,132.5255204320312,0.09779487566382734,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,CH3CN,0.0,2.860438678135879,8.395958088790213,13.100961023194287,0.007545611689741903,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,PM2.5,0.0,840939804.0798782,2468326066.28413,3851548953.072778,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,PMcoarse,0.0,1032367960.0640767,3030205888.0550823,4728300071.514971,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,PM10,0.0,191428168.17899352,561879857.5651082,876751174.2950021,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,H2CO,0.0001,13.105413157799614,39.911956700650734,62.913398026553544,0.049542949554120995,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,CH3OH,0.0001,28.935367704150362,88.03052790654687,138.72442441175497,0.1023692477694627,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,CH3CN,0.0001,2.860438678135879,8.742537462140325,13.794119769894511,0.007944842458590706,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,PM2.5,0.0001,840939804.0798782,2583970627.8680787,4082838076.240675,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,PMcoarse,0.0001,1032367960.0640767,3172175318.661073,5012238932.726953,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,PM10,0.0001,191428168.17899352,588204726.5871505,929400912.3390867,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,H2CO,0.001,13.105413157799614,52.91655134603788,88.92258731732782,0.0700246274382587,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,CH3OH,0.001,28.935367704150362,115.92559581530385,194.51456022926894,0.14353859672018085,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,CH3CN,0.001,2.860438678135879,11.861751822291332,20.032548490196525,0.011537919378229934,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,PM2.5,0.001,840939804.0798782,3624771682.1236153,6164440184.751748,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,PMcoarse,0.001,1032367960.0640767,4449900194.114989,7567688683.634785,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.0,30000,170,True,PM10,0.001,191428168.17899352,825128547.7855309,1403248554.7358475,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,H2CO,0.0,13.707914986923253,40.235464788887086,62.782978473070244,0.04944024695718979,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,CH3OH,0.0,29.956656490399517,87.92876221964302,137.203077299216,0.10124659643991311,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,CH3CN,0.0,2.897145423845535,8.503699709301022,13.26907986751921,0.007642441190627994,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,PM2.5,0.0,893328289.0796291,2622096719.6301303,4091490995.981111,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,PMcoarse,0.0,1096681723.8311477,3218979613.305008,5022860524.360064,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,PM10,0.0,203353447.9845914,596882932.516586,931369588.9871286,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,H2CO,0.0001,13.707914986923253,41.65920074745946,65.63045039021499,0.05168256992770135,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,CH3OH,0.0001,29.956656490399517,90.95779935699768,143.26115157392533,0.10571704574300625,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,CH3CN,0.0001,2.897145423845535,8.84973746746982,13.961155383856806,0.008041048063590652,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,PM2.5,0.0001,893328289.0796291,2731261681.5429893,4309820919.806829,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,PMcoarse,0.0001,1096681723.8311477,3352994004.438631,5290889306.62731,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,PM10,0.0001,203353447.9845914,621732361.73735,981068447.4286567,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,H2CO,0.001,13.707914986923253,54.47282437461078,91.25769764451763,0.07186347666230544,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,CH3OH,0.001,29.956656490399517,118.21913359318965,197.78382004630927,0.1459510894708445,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,CH3CN,0.001,2.897145423845535,11.964077290989003,20.18983503089517,0.011628509920254567,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,PM2.5,0.001,893328289.0796291,3713746338.7587204,6274790234.238292,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,PMcoarse,0.001,1096681723.8311477,4559123524.641238,7703148347.032524,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,10.0,0.001,30000,170,True,PM10,0.001,203353447.9845914,845377224.7242261,1428358173.402409,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,H2CO,0.0,0.9768198231398179,2.867161026058463,4.473886655028088,0.0035230896408959054,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,CH3OH,0.0,2.15671497134749,6.330388638396025,9.877869081317485,0.007289199661181078,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,CH3CN,0.0,0.21320451099247675,0.6257977674251035,0.9764879806134938,0.000562416689002035,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,PM2.5,0.0,62679952.23083182,183978162.49652803,287077509.26055676,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,PMcoarse,0.0,76948164.55056408,225858211.71908358,352426679.26733756,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,PM10,0.0,14268213.228678608,41880051.890494354,65349174.169803336,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,H2CO,0.0001,0.9768198231398179,4.312115986662459,7.36379657623608,0.005798831628030861,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,CH3OH,0.0001,2.15671497134749,9.429840628258349,16.076773061042132,0.011863571766817073,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,CH3CN,0.0001,0.21320451099247675,0.9723771407746209,1.6696467273125286,0.0009616474578501531,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,PM2.5,0.0001,62679952.23083182,299622724.0811962,518366632.42989314,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,PMcoarse,0.0001,76948164.55056408,367827642.3259578,636365540.481086,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,PM10,0.0001,14268213.228678608,68204920.91270037,117998912.21421537,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,H2CO,0.001,0.9768198231398179,17.316710632098424,33.372985867108014,0.02628050951224547,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,CH3OH,0.001,2.15671497134749,37.32490853701927,71.86690887856398,0.05303292071754103,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,CH3CN,0.001,0.21320451099247675,4.091591500920277,7.90807544760384,0.004554724377483217,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,PM2.5,0.001,62679952.23083182,1340423778.3432097,2599968740.95392,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,PMcoarse,0.001,76948164.55056408,1645552517.7878256,3191815291.4048214,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.0,5400000,170,False,PM10,0.001,14268213.228678608,305128742.11255455,591846554.6139237,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,H2CO,0.0,2.700333653380659,7.926017905165802,12.367671508908098,0.009739275653322067,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,CH3OH,0.0,6.114189583261186,17.946366017338576,28.003312929234646,0.020664551983361545,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,CH3CN,0.0,0.44584817674533117,1.3086533315780853,2.042008322167344,0.0011761123355009662,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,PM2.5,0.0,132849298.5443537,389939190.5267014,608456841.0753405,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,PMcoarse,0.0,163083781.74266437,478683429.5518422,746932379.448226,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,PM10,0.0,30234491.162114616,88744262.40049393,138475574.8475304,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,H2CO,0.0001,2.700333653380659,9.624326356990935,15.764288412558361,0.012414038504967678,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,CH3OH,0.0001,6.114189583261186,21.675057550236634,35.46069599503076,0.026167596584277475,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,CH3CN,0.0001,0.44584817674533117,1.6541929264018935,2.7330875118149605,0.0015741453654985612,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,PM2.5,0.0001,132849298.5443537,455663410.46953297,739905280.9610037,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,PMcoarse,0.0001,163083781.74266437,559365771.3977802,908297063.1401019,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,PM10,0.0001,30234491.162114616,103702384.3036003,168391818.65374312,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,H2CO,0.001,2.700333653380659,24.909102423417124,46.33384054541074,0.03648690416977817,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,CH3OH,0.001,6.114189583261186,55.23328134631916,102.57714358719582,0.07569499799252083,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,CH3CN,0.001,0.44584817674533117,4.764049279816168,8.95280021864351,0.005156442635476919,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,PM2.5,0.001,132849298.5443537,1047181389.9550173,1922941239.9319723,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,PMcoarse,0.001,163083781.74266437,1285506848.011222,2360579216.3669853,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,weather_uncertainty,1800.0,0.001,5400000,170,False,PM10,0.001,30234491.162114616,238325481.43155754,437638012.9096576,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,H2CO,0.0,152.8205843702339,448.5588980754101,699.9263905496327,0.5511769980054606,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,CH3OH,0.0,289.9791429646352,851.1466264122197,1328.1198714578793,0.9800626873410043,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,CH3CN,0.0,28.704599441383063,84.2537250343791,131.46858953572723,0.07572046999287924,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,PM2.5,0.0,4.930776142872971e+17,1.4472811515661368e+18,2.2583216537951764e+18,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,PMcoarse,0.0,2.5779038064951132e+16,7.566661883613915e+16,1.1806936309659408e+17,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,PM10,0.0,4.672985762223617e+17,1.371614532730044e+18,2.1402522906986545e+18,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,H2CO,0.0001,152.8205843702339,450.20807793632673,703.224750271466,0.5537743854370083,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,CH3OH,0.0001,289.9791429646352,854.2455025641635,1334.317623761767,0.9846362095877232,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,CH3CN,0.0001,28.704599441383063,84.60456614771358,132.1702717623962,0.07612460993365638,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,PM2.5,0.0001,4.930776142872971e+17,1.452924504591119e+18,2.269608359845141e+18,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,PMcoarse,0.0001,2.5779038064951132e+16,7.596166408301563e+16,1.1865945359034706e+17,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,PM10,0.0001,4.672985762223617e+17,1.3769628405081498e+18,2.150948906254866e+18,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,H2CO,0.001,152.8205843702339,465.050696684576,732.9099877679645,0.5771508723209372,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,CH3OH,0.001,289.9791429646352,882.1353879316584,1390.0973944967568,1.025797909808194,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,CH3CN,0.001,28.704599441383063,87.76213616772391,138.48541180241685,0.0797618694006507,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,PM2.5,0.001,4.930776142872971e+17,1.5037146818159596e+18,2.371188714294822e+18,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,PMcoarse,0.001,2.5779038064951132e+16,7.8617071304904e+16,1.2397026803412378e+17,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.0,300,170,True,PM10,0.001,4.672985762223617e+17,1.4250976105111017e+18,2.24721844626077e+18,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,H2CO,0.0,153.08183950484062,449.32573400774646,701.1229529376867,0.5521192651836647,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,CH3OH,0.0,290.08429343694104,851.455264022683,1328.6014662040905,0.9804180717090304,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,CH3CN,0.0,28.709489029135348,84.2680769497526,131.49098410724937,0.0757333683398299,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,PM2.5,0.0,4.9368831606914074e+17,1.4490736831118403e+18,2.261118700381731e+18,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,PMcoarse,0.0,2.5810966849470224e+16,7.576033618750115e+16,1.1821559862497646e+17,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,PM10,0.0,4.6787734921968634e+17,1.3733133469243855e+18,2.1429031017568271e+18,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,H2CO,0.0001,153.08183950484062,450.97606186459404,704.4236086513819,0.5547184606594854,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,CH3OH,0.0001,290.08429343694104,854.5536865145755,1334.7983111878755,0.9849909244148464,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,CH3CN,0.0001,28.709489029135348,84.61895076313067,132.19273173400552,0.0761375459483523,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,PM2.5,0.0001,4.9368831606914074e+17,1.454716911187163e+18,2.2724051565323763e+18,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,PMcoarse,0.0001,2.5810966849470224e+16,7.60553749032891e+16,1.1880567605655238e+17,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,PM10,0.0001,4.6787734921968634e+17,1.3786615362839201e+18,2.1535994804758963e+18,,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,H2CO,0.001,153.08183950484062,465.8290125762224,734.1295100746386,0.5781112199418712,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
multiband_reference,smooth_calibration,0.1,0.001,300,170,True,CH3OH,0.001,290.08429343694104,882.4394889416085,1390.5699160419415,1.0261465987671896,Conditional local Gaussian limit; exact response checks and physical-domain gates reported separately,0.01,6,0.95
